customer_id,consent_id,created_datetime,month,adr_provider,data_holder,product_type,data_cluster_requested,customer_segment,channel,device,authentication_method,redirect_type,otp_sent,otp_success,consent_status,drop_off_stage,session_duration_seconds,completion_time_seconds,completed_datetime,consent_duration_days,cdr_standard_version,error_reason
100114,CONS-2025-000114,2025-01-22 10:18:00,2025-01,Finder,NAB,Savings Account,Accounts + Transactions,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,136,122,2025-01-22 10:20:02,365,v1.27,
100115,CONS-2025-000115,2025-12-05 22:07:00,2025-12,Frollo,Macquarie,Transaction Account,Full Banking Data,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,183,103,2025-12-05 22:08:43,180,v1.28,
100116,CONS-2025-000116,2025-05-17 22:38:00,2025-05,Basiq,Westpac,Savings Account,Full Banking Data,Retail,Web,Desktop,Biometric,QR Web-to-App,Y,Y,Abandoned,Consent Review,483,,,180,v1.27,User cancelled
100117,CONS-2025-000117,2025-11-22 16:40:00,2025-11,Regional Australia Bank,CBA,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Biometric,OAuth Redirect,Y,N,Abandoned,OTP,738,,,365,v1.28,OTP not received
100118,CONS-2025-000118,2025-05-04 08:57:00,2025-05,Regional Australia Bank,ING,Personal Loan,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,99,99,2025-05-04 08:58:39,365,v1.27,
100119,CONS-2025-000119,2025-01-16 07:27:00,2025-01,Cuscal,AMP Bank,Home Loan,Accounts + Balances,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,223,117,2025-01-16 07:28:57,365,v1.28,
100120,CONS-2025-000120,2025-10-23 03:15:00,2025-10,Finder,CBA,Transaction Account,Accounts + Transactions,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Expired,Consent Review,649,,,365,v1.28,Consent expired
100121,CONS-2025-000121,2025-01-14 07:54:00,2025-01,NextGen,NAB,Transaction Account,Accounts + Transactions,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,216,159,2025-01-14 07:56:39,365,v1.26,
100122,CONS-2025-000122,2025-08-01 14:08:00,2025-08,Intuit,ANZ,Savings Account,Accounts + Transactions,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,318,227,2025-08-01 14:11:47,90,v1.26,
100123,CONS-2025-000123,2025-03-10 18:50:00,2025-03,Cuscal,Westpac,Savings Account,Accounts + Balances,Small Business,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,199,182,2025-03-10 18:53:02,365,v1.28,
100124,CONS-2025-000124,2025-03-05 11:58:00,2025-03,Adatree,ANZ,Savings Account,Accounts + Balances,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,188,167,2025-03-05 12:00:47,365,v1.28,
100125,CONS-2025-000125,2025-06-25 10:19:00,2025-06,Yodlee,Westpac,Savings Account,Accounts + Transactions,High Net Worth,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,315,207,2025-06-25 10:22:27,90,v1.28,
100126,CONS-2025-000126,2025-10-29 22:51:00,2025-10,Frollo,Suncorp Bank,Transaction Account,Accounts + Balances,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,178,149,2025-10-29 22:53:29,365,v1.28,
100127,CONS-2025-000127,2025-05-07 02:53:00,2025-05,Basiq,Westpac,Home Loan,Accounts + Balances,Retail,Web,Desktop,Biometric,OAuth Redirect,Y,Y,Completed,Completed,428,335,2025-05-07 02:58:35,365,v1.26,
100128,CONS-2025-000128,2025-07-24 19:08:00,2025-07,Adatree,Westpac,Credit Card,Accounts + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,225,131,2025-07-24 19:10:11,90,v1.26,
100129,CONS-2025-000129,2025-10-23 10:53:00,2025-10,Frollo,NAB,Home Loan,Accounts + Balances,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,329,249,2025-10-23 10:57:09,180,v1.27,
100130,CONS-2025-000130,2025-10-29 02:51:00,2025-10,Frollo,ING,Home Loan,Accounts + Balances,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,148,133,2025-10-29 02:53:13,365,v1.28,
100131,CONS-2025-000131,2025-09-04 01:25:00,2025-09,Frollo,CBA,Home Loan,Full Banking Data,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,318,268,2025-09-04 01:29:28,90,v1.27,
100132,CONS-2025-000132,2025-01-31 08:49:00,2025-01,NextGen,AMP Bank,Credit Card,Cards + Transactions,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,231,116,2025-01-31 08:50:56,365,v1.28,
100133,CONS-2025-000133,2025-11-13 00:59:00,2025-11,Regional Australia Bank,CBA,Credit Card,Accounts + Transactions,High Net Worth,Mobile App,Android,Password,QR Web-to-App,Y,Y,Expired,Consent Confirmation,864,,,90,v1.28,Consent expired
100134,CONS-2025-000134,2025-07-15 14:52:00,2025-07,Basiq,CBA,Home Loan,Full Banking Data,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Abandoned,Account Selection,214,,,365,v1.27,User cancelled
100135,CONS-2025-000135,2025-08-14 10:35:00,2025-08,Basiq,Westpac,Savings Account,Accounts + Balances,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,309,190,2025-08-14 10:38:10,365,v1.27,
100136,CONS-2025-000136,2025-06-01 19:40:00,2025-06,Yodlee,Westpac,Credit Card,Cards + Transactions,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,N,Abandoned,OTP,367,,,180,v1.28,OTP incorrect
100137,CONS-2025-000137,2025-03-10 16:54:00,2025-03,Frollo,Westpac,Personal Loan,Loans + Repayments,Retail,Web,Desktop,Biometric,QR Web-to-App,Y,Y,Completed,Completed,185,127,2025-03-10 16:56:07,90,v1.28,
100138,CONS-2025-000138,2025-04-05 18:31:00,2025-04,Ezidox,ANZ,Credit Card,Accounts + Balances,Retail,Mobile App,iOS,Biometric,App-to-App,Y,N,Abandoned,OTP,153,,,365,v1.28,OTP timeout
100139,CONS-2025-000139,2025-10-12 10:09:00,2025-10,Yodlee,AMP Bank,Transaction Account,Full Banking Data,Small Business,Web,Desktop,Password,OAuth Redirect,Y,Y,Expired,Consent Review,603,,,90,v1.27,Consent expired
100140,CONS-2025-000140,2025-01-21 19:19:00,2025-01,Intuit,AMP Bank,Savings Account,Accounts + Balances,Small Business,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,135,89,2025-01-21 19:20:29,180,v1.28,
100141,CONS-2025-000141,2025-08-30 16:25:00,2025-08,Frollo,CBA,Credit Card,Accounts + Transactions,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,152,80,2025-08-30 16:26:20,90,v1.28,
100142,CONS-2025-000142,2025-09-20 05:42:00,2025-09,Basiq,NAB,Transaction Account,Full Banking Data,Retail,Mobile App,Android,Password,QR Web-to-App,Y,Y,Abandoned,Account Selection,51,,,365,v1.27,Session timeout
100143,CONS-2025-000143,2025-11-26 19:12:00,2025-11,Finder,CBA,Credit Card,Accounts + Balances,Retail,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,235,229,2025-11-26 19:15:49,365,v1.27,
100144,CONS-2025-000144,2025-05-09 14:11:00,2025-05,Adatree,ANZ,Transaction Account,Accounts + Balances,Small Business,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,174,61,2025-05-09 14:12:01,365,v1.28,
100145,CONS-2025-000145,2025-12-22 03:33:00,2025-12,Adatree,ANZ,Savings Account,Accounts + Transactions,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,309,250,2025-12-22 03:37:10,180,v1.28,
100146,CONS-2025-000146,2025-04-07 11:55:00,2025-04,Cuscal,Bank Australia,Transaction Account,Accounts + Transactions,High Net Worth,Third-Party App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,181,63,2025-04-07 11:56:03,365,v1.28,
100147,CONS-2025-000147,2025-10-20 16:18:00,2025-10,Frollo,Suncorp Bank,Personal Loan,Loans + Repayments,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,305,231,2025-10-20 16:21:51,365,v1.28,
100148,CONS-2025-000148,2025-03-19 05:31:00,2025-03,Regional Australia Bank,Westpac,Home Loan,Accounts + Transactions,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,384,280,2025-03-19 05:35:40,180,v1.27,
100149,CONS-2025-000149,2025-11-22 16:13:00,2025-11,NextGen,AMP Bank,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,271,236,2025-11-22 16:16:56,180,v1.28,
100150,CONS-2025-000150,2025-11-18 04:28:00,2025-11,Basiq,Suncorp Bank,Home Loan,Accounts + Transactions,Retail,Third-Party App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,258,222,2025-11-18 04:31:42,180,v1.27,
100151,CONS-2025-000151,2025-12-05 18:05:00,2025-12,Basiq,ANZ,Transaction Account,Accounts + Balances,Small Business,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,318,256,2025-12-05 18:09:16,365,v1.28,
100152,CONS-2025-000152,2025-08-19 00:16:00,2025-08,Intuit,Macquarie,Personal Loan,Accounts + Balances,Sole Trader,Web,Desktop,Password,App-to-App,Y,N,Abandoned,OTP,91,,,365,v1.26,OTP timeout
100153,CONS-2025-000153,2025-04-01 08:22:00,2025-04,Regional Australia Bank,CBA,Savings Account,Accounts + Transactions,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,353,298,2025-04-01 08:26:58,365,v1.28,
100154,CONS-2025-000154,2025-09-25 06:28:00,2025-09,Adatree,CBA,Transaction Account,Full Banking Data,Sole Trader,Mobile App,Android,Password,QR Web-to-App,Y,Y,Completed,Completed,272,173,2025-09-25 06:30:53,365,v1.28,
100155,CONS-2025-000155,2025-12-30 13:04:00,2025-12,Frollo,ING,Personal Loan,Accounts + Transactions,Retail,Third-Party App,iOS,Biometric,QR Web-to-App,Y,Y,Completed,Completed,197,106,2025-12-30 13:05:46,90,v1.26,
100156,CONS-2025-000156,2025-05-22 22:22:00,2025-05,Intuit,Westpac,Transaction Account,Accounts + Balances,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,249,134,2025-05-22 22:24:14,180,v1.26,
100157,CONS-2025-000157,2025-06-12 23:53:00,2025-06,Adatree,NAB,Savings Account,Accounts + Balances,High Net Worth,Mobile App,iOS,Password,QR Web-to-App,Y,Y,Completed,Completed,110,79,2025-06-12 23:54:19,90,v1.28,
100158,CONS-2025-000158,2025-01-26 00:18:00,2025-01,Yodlee,Bendigo Bank,Credit Card,Loans + Repayments,Retail,Web,Desktop,Password,QR Web-to-App,Y,Y,Completed,Completed,244,144,2025-01-26 00:20:24,180,v1.28,
100159,CONS-2025-000159,2025-05-18 14:52:00,2025-05,Adatree,NAB,Business Account,Cards + Transactions,Small Business,Web,Desktop,Password,QR Web-to-App,Y,Y,Completed,Completed,199,179,2025-05-18 14:54:59,180,v1.27,
100160,CONS-2025-000160,2025-04-25 08:43:00,2025-04,Regional Australia Bank,ANZ,Transaction Account,Loans + Repayments,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Abandoned,Consent Review,130,,,90,v1.26,Consent scope confusion
100161,CONS-2025-000161,2025-01-26 02:18:00,2025-01,Basiq,Bendigo Bank,Savings Account,Accounts + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Abandoned,Consent Review,695,,,365,v1.28,Consent scope confusion
100162,CONS-2025-000162,2025-10-07 20:02:00,2025-10,Intuit,Macquarie,Savings Account,Full Banking Data,Retail,Web,Desktop,Biometric,QR Web-to-App,Y,Y,Completed,Completed,178,119,2025-10-07 20:03:59,365,v1.28,
100163,CONS-2025-000163,2025-08-25 06:26:00,2025-08,Intuit,NAB,Savings Account,Full Banking Data,Retail,Third-Party App,iOS,Password,App-to-App,Y,Y,Completed,Completed,308,228,2025-08-25 06:29:48,180,v1.28,
100164,CONS-2025-000164,2025-02-19 04:05:00,2025-02,NextGen,ING,Savings Account,Accounts + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Abandoned,Account Selection,69,,,180,v1.28,User cancelled
100165,CONS-2025-000165,2025-03-12 12:57:00,2025-03,Ezidox,AMP Bank,Savings Account,Accounts + Balances,High Net Worth,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Abandoned,Consent Review,162,,,180,v1.27,User cancelled
100166,CONS-2025-000166,2025-01-28 06:37:00,2025-01,illion,AMP Bank,Credit Card,Loans + Repayments,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Abandoned,Consent Review,814,,,365,v1.27,Navigation error
100167,CONS-2025-000167,2025-07-11 22:09:00,2025-07,Cuscal,Bendigo Bank,Home Loan,Accounts + Balances,Sole Trader,Mobile App,iOS,Biometric,App-to-App,Y,Y,Expired,Consent Confirmation,610,,,365,v1.27,Consent expired
100168,CONS-2025-000168,2025-02-02 16:12:00,2025-02,Basiq,Macquarie,Savings Account,Accounts + Transactions,Retail,Third-Party App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,305,242,2025-02-02 16:16:02,180,v1.26,
100169,CONS-2025-000169,2025-08-08 11:39:00,2025-08,Cuscal,Bank Australia,Transaction Account,Full Banking Data,Retail,Third-Party App,iOS,Biometric,QR Web-to-App,Y,Y,Completed,Completed,319,294,2025-08-08 11:43:54,365,v1.28,
100170,CONS-2025-000170,2025-08-30 01:21:00,2025-08,Intuit,Westpac,Savings Account,Accounts + Transactions,Retail,Mobile App,Android,Biometric,OAuth Redirect,Y,N,Abandoned,OTP,681,,,180,v1.28,OTP not received
100171,CONS-2025-000171,2025-05-08 16:33:00,2025-05,Frollo,NAB,Savings Account,Accounts + Balances,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Abandoned,Consent Review,187,,,365,v1.27,Session timeout
100172,CONS-2025-000172,2025-07-28 07:29:00,2025-07,Adatree,Westpac,Credit Card,Accounts + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,177,95,2025-07-28 07:30:35,365,v1.26,
100173,CONS-2025-000173,2025-02-21 04:25:00,2025-02,Frollo,AMP Bank,Transaction Account,Accounts + Balances,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,250,152,2025-02-21 04:27:32,180,v1.27,
100174,CONS-2025-000174,2025-01-28 19:51:00,2025-01,Cuscal,CBA,Transaction Account,Accounts + Balances,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,N,Abandoned,OTP,557,,,365,v1.28,OTP timeout
100175,CONS-2025-000175,2025-04-01 21:39:00,2025-04,illion,Suncorp Bank,Transaction Account,Accounts + Transactions,Retail,Mobile App,iOS,Password,QR Web-to-App,Y,Y,Completed,Completed,138,90,2025-04-01 21:40:30,180,v1.27,
100176,CONS-2025-000176,2025-12-11 14:29:00,2025-12,Frollo,CBA,Transaction Account,Accounts + Balances,Small Business,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,166,117,2025-12-11 14:30:57,365,v1.26,
100177,CONS-2025-000177,2025-08-30 03:12:00,2025-08,illion,ANZ,Personal Loan,Full Banking Data,Retail,Third-Party App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,266,185,2025-08-30 03:15:05,365,v1.26,
100178,CONS-2025-000178,2025-12-25 01:56:00,2025-12,Adatree,ANZ,Home Loan,Loans + Repayments,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,77,66,2025-12-25 01:57:06,180,v1.28,
100179,CONS-2025-000179,2025-12-19 02:02:00,2025-12,Basiq,ING,Transaction Account,Full Banking Data,Small Business,Third-Party App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,203,179,2025-12-19 02:04:59,90,v1.28,
100180,CONS-2025-000180,2025-10-02 21:30:00,2025-10,Frollo,ANZ,Transaction Account,Loans + Repayments,Small Business,Mobile App,Android,Password,QR Web-to-App,Y,Y,Completed,Completed,242,171,2025-10-02 21:32:51,180,v1.27,
100181,CONS-2025-000181,2025-10-30 07:26:00,2025-10,illion,ANZ,Home Loan,Accounts + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,174,128,2025-10-30 07:28:08,90,v1.27,
100182,CONS-2025-000182,2025-09-07 12:49:00,2025-09,Adatree,CBA,Savings Account,Accounts + Transactions,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Abandoned,Account Selection,297,,,365,v1.27,Session timeout
100183,CONS-2025-000183,2025-03-19 03:18:00,2025-03,Frollo,NAB,Credit Card,Accounts + Transactions,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,310,198,2025-03-19 03:21:18,90,v1.28,
100184,CONS-2025-000184,2025-05-10 19:39:00,2025-05,Basiq,Macquarie,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,156,106,2025-05-10 19:40:46,365,v1.28,
100185,CONS-2025-000185,2025-02-07 09:52:00,2025-02,illion,Bendigo Bank,Home Loan,Full Banking Data,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,341,272,2025-02-07 09:56:32,90,v1.27,
100186,CONS-2025-000186,2025-05-25 05:45:00,2025-05,Adatree,CBA,Savings Account,Cards + Transactions,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,162,125,2025-05-25 05:47:05,365,v1.26,
100187,CONS-2025-000187,2025-10-12 05:41:00,2025-10,Basiq,Westpac,Credit Card,Accounts + Transactions,Small Business,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,194,123,2025-10-12 05:43:03,365,v1.28,
100188,CONS-2025-000188,2025-10-16 01:28:00,2025-10,Finder,ANZ,Personal Loan,Accounts + Transactions,Small Business,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Abandoned,Account Selection,75,,,365,v1.27,Session timeout
100189,CONS-2025-000189,2025-11-22 09:18:00,2025-11,Adatree,ANZ,Credit Card,Accounts + Transactions,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,296,216,2025-11-22 09:21:36,365,v1.28,
100190,CONS-2025-000190,2025-05-24 06:33:00,2025-05,Basiq,AMP Bank,Savings Account,Accounts + Balances,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Abandoned,Authentication,341,,,180,v1.28,User cancelled
100191,CONS-2025-000191,2025-09-17 15:07:00,2025-09,Intuit,CBA,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,198,82,2025-09-17 15:08:22,180,v1.28,
100192,CONS-2025-000192,2025-09-09 11:51:00,2025-09,Adatree,ANZ,Transaction Account,Full Banking Data,Small Business,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,252,187,2025-09-09 11:54:07,365,v1.26,
100193,CONS-2025-000193,2025-10-29 23:18:00,2025-10,Basiq,CBA,Transaction Account,Accounts + Balances,Retail,Web,Desktop,Biometric,OAuth Redirect,Y,Y,Completed,Completed,277,255,2025-10-29 23:22:15,365,v1.28,
100194,CONS-2025-000194,2025-10-28 13:56:00,2025-10,Adatree,Westpac,Transaction Account,Accounts + Transactions,Sole Trader,Mobile App,iOS,Biometric,App-to-App,Y,Y,Abandoned,Consent Confirmation,186,,,180,v1.27,Consent scope confusion
100195,CONS-2025-000195,2025-12-04 21:10:00,2025-12,Basiq,CBA,Transaction Account,Accounts + Balances,High Net Worth,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,159,151,2025-12-04 21:12:31,365,v1.26,
100196,CONS-2025-000196,2025-07-24 17:14:00,2025-07,Regional Australia Bank,Suncorp Bank,Credit Card,Accounts + Transactions,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,60,57,2025-07-24 17:14:57,180,v1.28,
100197,CONS-2025-000197,2025-11-20 19:33:00,2025-11,Basiq,ANZ,Savings Account,Accounts + Transactions,High Net Worth,Mobile App,iOS,Biometric,QR Web-to-App,Y,Y,Completed,Completed,158,91,2025-11-20 19:34:31,365,v1.27,
100198,CONS-2025-000198,2025-07-07 07:16:00,2025-07,Ezidox,Westpac,Transaction Account,Full Banking Data,High Net Worth,Third-Party App,iOS,Password,App-to-App,Y,Y,Completed,Completed,389,315,2025-07-07 07:21:15,365,v1.28,
100199,CONS-2025-000199,2025-01-22 19:35:00,2025-01,NextGen,Bendigo Bank,Savings Account,Accounts + Transactions,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,181,123,2025-01-22 19:37:03,180,v1.27,
100200,CONS-2025-000200,2025-10-08 11:35:00,2025-10,Intuit,ING,Transaction Account,Accounts + Balances,Small Business,Mobile App,Android,Biometric,App-to-App,Y,Y,Abandoned,Account Selection,283,,,180,v1.28,Session timeout
100201,CONS-2025-000201,2025-08-28 23:00:00,2025-08,Adatree,CBA,Personal Loan,Accounts + Balances,Retail,Web,Desktop,Biometric,OAuth Redirect,Y,Y,Completed,Completed,233,127,2025-08-28 23:02:07,90,v1.28,
100202,CONS-2025-000202,2025-01-27 15:56:00,2025-01,Frollo,NAB,Home Loan,Loans + Repayments,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,118,106,2025-01-27 15:57:46,365,v1.26,
100203,CONS-2025-000203,2025-10-02 14:33:00,2025-10,Cuscal,CBA,Credit Card,Loans + Repayments,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,83,66,2025-10-02 14:34:06,365,v1.27,
100204,CONS-2025-000204,2025-03-29 06:46:00,2025-03,Adatree,Macquarie,Home Loan,Full Banking Data,High Net Worth,Web,Desktop,Password,App-to-App,Y,Y,Abandoned,Consent Confirmation,795,,,90,v1.28,Session timeout
100205,CONS-2025-000205,2025-04-12 04:00:00,2025-04,Yodlee,Suncorp Bank,Business Account,Loans + Repayments,Retail,Web,Desktop,Biometric,QR Web-to-App,Y,Y,Completed,Completed,159,115,2025-04-12 04:01:55,365,v1.26,
100206,CONS-2025-000206,2025-12-11 04:51:00,2025-12,Basiq,Westpac,Savings Account,Cards + Transactions,Small Business,Third-Party App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,268,181,2025-12-11 04:54:01,90,v1.28,
100207,CONS-2025-000207,2025-06-18 16:09:00,2025-06,Frollo,ANZ,Transaction Account,Accounts + Balances,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,215,140,2025-06-18 16:11:20,365,v1.27,
100208,CONS-2025-000208,2025-02-27 20:15:00,2025-02,Cuscal,CBA,Personal Loan,Accounts + Balances,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,194,182,2025-02-27 20:18:02,180,v1.28,
100209,CONS-2025-000209,2025-09-12 11:52:00,2025-09,Adatree,CBA,Home Loan,Accounts + Balances,Retail,Third-Party App,iOS,Password,App-to-App,Y,Y,Completed,Completed,186,98,2025-09-12 11:53:38,90,v1.27,
100210,CONS-2025-000210,2025-06-15 13:31:00,2025-06,Basiq,Bendigo Bank,Home Loan,Accounts + Transactions,Retail,Mobile App,Android,Password,QR Web-to-App,Y,Y,Completed,Completed,155,104,2025-06-15 13:32:44,365,v1.26,
